"","X","region","population","sex","age","education","income","statusquo","vote","vote_yes"
"2017",2219,"SA",250000,"F",40,"S",15000,-1.29617,"N",0
"2018",2220,"SA",250000,"M",22,"PS",15000,-1.2307,"N",0
"2019",2222,"SA",250000,"M",28,"PS",125000,-1.29617,"N",0
"2020",2224,"SA",250000,"F",58,"P",35000,0.93995,"U",NA
"2021",2225,"SA",250000,"F",26,"S",15000,-0.30841,"U",NA
"2022",2226,"SA",250000,"F",69,"S",35000,0.26058,"U",NA
"2023",2227,"SA",250000,"F",28,"PS",35000,-0.8623,"U",NA
"2024",2228,"SA",250000,"F",66,"P",15000,0.64595,"U",NA
"2025",2229,"SA",250000,"M",51,"S",35000,1.53157,"Y",1
"2026",2230,"SA",250000,"M",18,"S",75000,-0.65243,"U",NA
"2027",2231,"SA",250000,"M",68,"S",200000,1.48145,"Y",1
"2028",2232,"SA",250000,"M",63,"S",35000,1.3368,"Y",1
"2029",2233,"SA",250000,"F",24,"S",35000,-0.10004,"A",NA
"2030",2234,"SA",250000,"F",43,"S",15000,-0.75506,"U",NA
"2031",2235,"SA",250000,"M",22,"PS",35000,-0.92939,"N",0
"2032",2236,"SA",250000,"M",19,"S",125000,-1.04221,"N",0
"2033",2237,"SA",250000,"F",53,"P",15000,-0.36198,"U",NA
"2034",2238,"SA",250000,"F",21,"S",35000,-0.79353,"N",0
"2035",2239,"SA",250000,"M",40,"PS",75000,1.5877,"Y",1
"2036",2240,"SA",250000,"F",70,"PS",75000,0.07535,"U",NA
"2037",2241,"SA",250000,"F",42,"S",75000,0.04202,"A",NA
"2038",2242,"SA",250000,"F",29,"S",15000,-1.25656,"N",0
"2039",2244,"SA",250000,"M",60,"S",75000,-1.10502,"N",0
"2040",2245,"SA",250000,"M",44,"S",35000,0.04743,"U",NA
"2041",2246,"SA",250000,"F",62,"P",15000,1.5877,"Y",1
"2042",2247,"SA",250000,"F",24,"PS",35000,-1.29617,"N",0
"2043",2248,"SA",250000,"M",25,"PS",7500,-1.21974,"N",0
"2044",2249,"SA",250000,"F",48,"P",15000,0.1906,"A",NA
"2045",2251,"SA",250000,"F",59,"S",35000,-0.74848,"A",NA
"2046",2252,"SA",250000,"M",68,"S",35000,-1.25795,"N",0
"2047",2253,"SA",250000,"F",26,"S",35000,-1.10757,"N",0
"2048",2254,"SA",250000,"M",57,"S",75000,1.40361,"Y",1
"2049",2255,"SA",250000,"M",19,"S",15000,-1.25795,"N",0
"2050",2256,"SA",250000,"F",22,"S",35000,-0.44948,"N",0
"2051",2257,"SA",250000,"F",54,"P",15000,-1.14049,"N",0
"2052",2258,"SA",250000,"F",67,"S",7500,-0.11911,"N",0
"2053",2259,"SA",250000,"M",65,"P",75000,-1.08055,"N",0
"2054",2260,"SA",250000,"M",33,"P",15000,0.69205,"U",NA
"2055",2261,"SA",250000,"F",46,"S",15000,1.01625,"Y",1
"2056",2262,"SA",250000,"F",55,"S",75000,-1.29617,"N",0
"2057",2263,"SA",250000,"F",20,"S",35000,-1.25795,"N",0
"2058",2264,"SA",250000,"M",45,"S",15000,0.57007,"Y",1
"2059",2265,"SA",250000,"M",29,"S",15000,-1.18323,"N",0
"2060",2266,"SA",250000,"M",36,"S",7500,-1.29617,"N",0
"2061",2267,"SA",250000,"F",64,"P",35000,-1.29617,"N",0
"2062",2268,"SA",250000,"M",20,"S",15000,-0.81078,"N",0
"2063",2269,"SA",250000,"F",67,"P",7500,-0.99558,"N",0
"2064",2270,"SA",250000,"F",27,"S",15000,-1.29617,"N",0
"2065",2271,"SA",250000,"M",59,"P",7500,-1.29617,"N",0
"2066",2272,"SA",250000,"M",25,"PS",35000,-1.18011,"N",0
"2067",2273,"SA",250000,"F",23,"PS",35000,-1.29617,"N",0
"2068",2274,"SA",250000,"F",60,"S",15000,-0.32866,"U",NA
"2069",2275,"SA",250000,"F",48,"S",75000,-1.14579,"N",0
"2070",2276,"SA",250000,"F",28,"S",15000,-0.78735,"Y",1
"2071",2277,"SA",250000,"F",48,"P",7500,-1.03937,"U",NA
"2072",2278,"SA",250000,"M",45,"S",15000,-1.14049,"N",0
"2073",2279,"SA",250000,"M",26,"S",15000,-0.9353,"N",0
"2074",2280,"SA",250000,"F",37,"P",35000,-1.18011,"N",0
"2075",2281,"SA",250000,"F",24,"S",35000,0.13025,"N",0
"2076",2282,"SA",250000,"M",32,"S",75000,0.27062,"U",NA
"2077",2283,"SA",250000,"F",38,"PS",35000,-1.14049,"N",0
"2078",2284,"SA",250000,"M",63,"S",75000,-1.00723,"U",NA
"2079",2285,"SA",250000,"M",38,"PS",75000,-1.29617,"A",NA
"2080",2286,"SA",250000,"M",36,"PS",125000,-1.02263,"N",0
"2081",2287,"SA",250000,"F",39,"S",75000,-0.92939,"U",NA
"2082",2288,"SA",250000,"F",32,"PS",75000,-1.29617,"U",NA
"2083",2289,"SA",250000,"M",35,"S",75000,-0.01265,"U",NA
"2084",2290,"SA",250000,"F",37,"PS",35000,-1.29617,"N",0
"2085",2291,"SA",250000,"M",42,"P",15000,-1.23032,"N",0
"2086",2292,"SA",250000,"M",30,"S",35000,-0.89647,"U",NA
"2087",2293,"SA",250000,"F",20,"S",35000,-1.00607,"U",NA
"2088",2294,"SA",250000,"F",57,"P",35000,1.32047,"Y",1
"2089",2295,"SA",250000,"M",47,"P",35000,-1.21834,"N",0
"2090",2296,"SA",250000,"F",45,"S",7500,-1.04094,"N",0
"2091",2297,"SA",250000,"F",20,"S",35000,-1.29617,"N",0
"2092",2298,"SA",250000,"F",38,"PS",15000,-0.95617,"U",NA
"2093",2299,"SA",250000,"M",47,"P",35000,-1.14049,"N",0
"2094",2300,"SA",250000,"M",22,"S",35000,-1.21834,"N",0
"2095",2301,"SA",250000,"F",21,"S",15000,-0.64023,"U",NA
"2096",2302,"SA",250000,"F",36,"P",35000,0.1869,"U",NA
"2097",2303,"SA",250000,"M",24,"P",35000,-1.29617,"N",0
"2098",2304,"SA",250000,"M",48,"P",7500,0.51408,"U",NA
"2099",2305,"SA",250000,"M",40,"S",15000,-0.37943,"U",NA
"2100",2306,"SA",250000,"F",19,"S",15000,-0.68396,"N",0
"2101",2307,"SA",250000,"M",43,"P",35000,-1.105,"N",0
"2102",2308,"SA",250000,"M",24,"P",15000,-1.29617,"N",0
"2103",2309,"SA",250000,"F",58,"P",15000,-0.16141,"Y",1
"2104",2310,"SA",250000,"F",40,"P",7500,1.4612,"U",NA
"2105",2311,"SA",250000,"F",30,"S",75000,-0.61249,"N",0
"2106",2312,"SA",250000,"M",39,"S",35000,0.95428,"U",NA
"2107",2313,"SA",250000,"F",37,"PS",75000,-0.49725,"N",0
"2108",2314,"SA",250000,"M",65,"S",75000,0.61694,"Y",1
"2109",2315,"SA",250000,"M",26,"S",75000,-0.90783,"N",0
"2110",2316,"SA",250000,"F",69,"S",75000,1.5877,"Y",1
"2111",2317,"SA",250000,"F",39,"P",15000,-0.00248,"U",NA
"2112",2318,"SA",250000,"M",21,"PS",75000,0.82279,"Y",1
"2113",2319,"SA",250000,"F",30,"S",125000,0.86028,"Y",1
"2114",2320,"SA",250000,"M",62,"S",125000,1.54808,"Y",1
"2115",2322,"SA",250000,"M",30,"S",75000,0.4505,"N",0
"2116",2323,"SA",250000,"M",40,"PS",35000,-1.07812,"N",0
"2117",2324,"SA",250000,"F",26,"PS",125000,-1.21834,"N",0
"2118",2325,"SA",250000,"F",40,"PS",125000,-0.97431,"U",NA
"2119",2326,"SA",250000,"M",50,"PS",35000,-0.89595,"N",0
"2120",2327,"SA",250000,"M",21,"S",15000,-0.42948,"N",0
"2121",2328,"SA",250000,"F",39,"S",15000,1.5877,"Y",1
"2122",2329,"SA",250000,"F",18,"S",200000,-1.21834,"N",0
"2123",2330,"SA",250000,"M",51,"S",125000,-0.77762,"N",0
"2124",2332,"SA",250000,"M",52,"P",15000,-1.29617,"N",0
"2125",2333,"SA",250000,"F",57,"P",15000,-1.07801,"U",NA
"2126",2334,"SA",250000,"M",20,"S",15000,-0.57538,"Y",1
"2127",2335,"SA",250000,"F",29,"S",35000,-1.23667,"N",0
"2128",2336,"SA",250000,"F",29,"S",15000,-0.4905,"U",NA
"2129",2337,"SA",250000,"F",37,"S",35000,0.56853,"U",NA
"2130",2338,"SA",250000,"M",39,"P",35000,-1.29617,"N",0
"2131",2340,"SA",250000,"M",18,"S",75000,0.12997,"Y",1
"2132",2341,"SA",250000,"F",44,"S",125000,0.59566,"Y",1
"2133",2342,"SA",250000,"M",18,"S",125000,-1.04094,"A",NA
"2134",2343,"SA",250000,"F",32,"PS",35000,-1.2164,"N",0
"2135",2344,"SA",250000,"M",41,"PS",75000,-1.21834,"N",0
"2136",2345,"SA",250000,"F",25,"PS",35000,1.47725,"Y",1
"2137",2346,"SA",250000,"F",50,"PS",35000,-1.21695,"N",0
"2138",2347,"SA",250000,"M",19,"S",125000,-1.21923,"U",NA
"2139",2348,"SA",250000,"M",43,"PS",200000,-1.19755,"N",0
"2140",2349,"SA",250000,"M",37,"PS",125000,-1.29617,"N",0
"2141",2350,"SA",250000,"F",30,"PS",200000,-1.14799,"N",0
"2142",2351,"SA",250000,"F",25,"PS",125000,0.12788,"A",NA
"2143",2352,"SA",250000,"F",54,"S",200000,-1.07456,"N",0
"2144",2353,"SA",250000,"M",36,"PS",15000,-0.79562,"N",0
"2145",2354,"SA",250000,"F",45,"PS",125000,-0.89052,"N",0
"2146",2355,"SA",250000,"M",33,"PS",35000,0.49274,"Y",1
"2147",2356,"SA",250000,"M",36,"S",125000,-1.01959,"N",0
"2148",2357,"SA",250000,"F",25,"PS",200000,-0.70916,"Y",1
"2149",2358,"SA",250000,"M",19,"S",75000,-0.2023,"N",0
"2150",2359,"SA",250000,"F",51,"S",75000,0.79215,"Y",1
"2151",2360,"SA",250000,"F",59,"S",7500,0.34139,"U",NA
"2152",2361,"SA",250000,"F",44,"P",15000,-0.98019,"U",NA
"2153",2362,"SA",250000,"F",24,"S",35000,1.35051,"U",NA
"2154",2363,"SA",250000,"M",40,"P",35000,0.80029,"U",NA
"2155",2365,"SA",250000,"M",35,"S",35000,0.56362,"U",NA
"2156",2366,"SA",250000,"M",54,"P",2500,-0.76673,"U",NA
"2157",2367,"SA",250000,"M",19,"P",15000,0.81038,"N",0
"2158",2368,"SA",250000,"F",59,"P",15000,1.17809,"Y",1
"2159",2369,"SA",250000,"F",43,"P",2500,0.19986,"U",NA
"2160",2370,"SA",250000,"F",21,"S",7500,-1.28924,"N",0
"2161",2371,"SA",250000,"M",45,"P",15000,-0.25284,"Y",1
"2162",2372,"SA",250000,"F",18,"S",15000,-1.11716,"N",0
"2163",2373,"SA",250000,"F",39,"PS",35000,1.51307,"Y",1
"2164",2374,"SA",250000,"F",56,"PS",35000,0.8355,"Y",1
"2165",2375,"SA",250000,"M",25,"S",35000,-1.10496,"N",0
"2166",2376,"SA",250000,"M",20,"P",7500,-1.14301,"N",0
"2167",2377,"SA",250000,"F",23,"P",15000,0.4373,"Y",1
"2168",2378,"SA",250000,"F",48,"P",7500,-1.20796,"U",NA
"2169",2379,"SA",250000,"M",52,"S",7500,-0.54071,"Y",1
"2170",2380,"SA",250000,"M",37,"PS",35000,1.45597,"Y",1
"2171",2382,"SA",250000,"F",32,"S",15000,0.28981,"U",NA
"2172",2383,"SA",250000,"M",25,"S",35000,-0.70525,"N",0
"2173",2384,"SA",250000,"M",51,"P",15000,1.3991,"Y",1
"2174",2385,"SA",250000,"F",41,"P",15000,-0.88148,"U",NA
"2175",2386,"SA",250000,"M",39,"P",35000,1.09571,"U",NA
"2176",2387,"SA",250000,"F",45,"S",7500,-1.07386,"U",NA
"2177",2388,"SA",250000,"M",20,"S",15000,-0.40275,"N",0
"2178",2389,"SA",250000,"F",21,"S",15000,-1.15838,"U",NA
"2179",2390,"SA",250000,"M",70,"P",15000,1.48678,"Y",1
"2180",2391,"SA",250000,"M",36,"S",15000,0.20902,"A",NA
"2181",2392,"SA",250000,"F",42,"P",15000,0.03978,"U",NA
"2182",2393,"SA",250000,"F",43,"S",15000,-1.21834,"N",0
"2183",2394,"SA",250000,"F",20,"S",15000,-0.58372,"N",0
"2184",2395,"SA",250000,"M",34,"S",35000,-0.65956,"N",0
"2185",2396,"SA",250000,"M",60,"P",2500,0.81317,"Y",1
"2186",2397,"SA",250000,"M",36,"S",35000,-1.2727,"U",NA
"2187",2398,"SA",250000,"M",21,"S",15000,-0.31678,"Y",1
"2188",2399,"SA",250000,"F",20,"S",15000,-1.21974,"N",0
"2189",2400,"SA",250000,"F",36,"S",15000,-0.78437,"U",NA
"2190",2401,"SA",250000,"F",62,"P",35000,0.19019,"Y",1
"2191",2402,"SA",250000,"F",20,"S",35000,-1.25795,"N",0
"2192",2403,"SA",250000,"M",38,"S",200000,-0.7933,"N",0
"2193",2404,"SA",250000,"M",20,"PS",75000,-1.11878,"N",0
"2194",2405,"SA",250000,"M",35,"PS",200000,1.2692,"Y",1
"2195",2406,"SA",250000,"M",18,"S",200000,0.53171,"N",0
"2196",2407,"SA",250000,"F",29,"S",75000,-0.16923,"U",NA
"2197",2408,"SA",250000,"F",18,"S",125000,-1.1464,"N",0
"2198",2409,"SA",250000,"F",43,"S",75000,-0.08924,"A",NA
"2199",2410,"SA",250000,"M",42,"PS",75000,1.16774,"Y",1
"2200",2411,"SA",250000,"F",27,"PS",200000,-1.10282,"N",0
"2201",2412,"SA",250000,"M",32,"PS",125000,-1.21974,"N",0
"2202",2413,"SA",250000,"M",63,"S",75000,0.49426,"N",0
"2203",2414,"SA",250000,"F",36,"PS",75000,0.18235,"Y",1
"2204",2415,"SA",250000,"M",36,"S",125000,0.51557,"N",0
"2205",2416,"SA",250000,"M",33,"PS",200000,-0.87064,"N",0
"2206",2417,"SA",250000,"M",69,"S",125000,1.38413,"Y",1
"2207",2418,"SA",250000,"F",31,"S",200000,-0.65985,"N",0
"2208",2419,"SA",250000,"F",58,"S",125000,0.8853,"U",NA
"2209",2420,"SA",250000,"F",42,"S",125000,1.55399,"Y",1
"2210",2421,"SA",250000,"F",22,"PS",35000,-1.01283,"N",0
"2211",2422,"SA",250000,"F",57,"PS",15000,-1.29617,"N",0
"2212",2423,"SA",250000,"F",43,"PS",125000,-0.68084,"N",0
"2213",2424,"SA",250000,"M",41,"PS",75000,0.91259,"Y",1
"2214",2426,"SA",250000,"M",28,"PS",75000,-0.83829,"N",0
"2215",2427,"SA",250000,"F",20,"PS",200000,1.40361,"Y",1
"2216",2428,"SA",250000,"F",24,"PS",125000,-1.04256,"N",0
"2217",2430,"SA",250000,"M",42,"PS",125000,-1.29617,"N",0
"2218",2431,"SA",250000,"M",61,"PS",75000,1.55477,"Y",1
"2219",2432,"SA",250000,"M",34,"PS",125000,0.54349,"N",0
"2220",2433,"SA",250000,"F",26,"PS",200000,0.86287,"Y",1
"2221",2434,"SA",250000,"F",60,"PS",200000,1.39831,"Y",1
"2222",2435,"SA",250000,"F",36,"PS",200000,1.04278,"Y",1
"2223",2436,"SA",250000,"F",41,"PS",200000,-0.31354,"U",NA
"2224",2437,"SA",250000,"M",67,"PS",200000,1.44244,"Y",1
"2225",2439,"SA",250000,"F",50,"S",200000,1.01542,"Y",1
"2226",2440,"SA",250000,"M",46,"PS",200000,0.8246,"Y",1
"2227",2442,"SA",250000,"F",42,"PS",35000,-1.10454,"N",0
"2228",2447,"SA",250000,"F",46,"S",125000,-1.02597,"N",0
"2229",2448,"SA",250000,"F",31,"S",75000,-1.21862,"N",0
"2230",2450,"SA",250000,"M",28,"PS",200000,1.21705,"Y",1
"2231",2451,"SA",250000,"F",54,"PS",15000,0.81109,"Y",1
"2232",2452,"SA",250000,"F",36,"PS",200000,-1.29617,"N",0
"2233",2454,"SA",250000,"F",45,"S",200000,-1.00115,"A",NA
"2234",2457,"SA",250000,"F",59,"P",15000,0.88849,"Y",1
"2235",2459,"SA",250000,"F",45,"P",7500,0.51627,"N",0
"2236",2460,"SA",250000,"F",24,"PS",200000,-1.14049,"N",0
"2237",2461,"SA",250000,"F",47,"S",125000,1.07339,"Y",1
"2238",2463,"SA",250000,"M",46,"PS",200000,-0.66689,"N",0
"2239",2464,"SA",250000,"F",21,"PS",35000,-1.29617,"N",0
"2240",2465,"SA",250000,"F",39,"PS",200000,-1.25656,"N",0
"2241",2466,"SA",250000,"F",36,"S",75000,-0.94168,"N",0
"2242",2467,"SA",250000,"F",58,"S",35000,-0.40122,"N",0
"2243",2468,"SA",250000,"M",53,"S",125000,-1.0295,"N",0
"2244",2469,"SA",250000,"F",26,"PS",125000,-1.21834,"N",0
"2245",2471,"SA",250000,"M",19,"PS",200000,1.51858,"Y",1
"2246",2472,"SA",250000,"M",53,"PS",200000,-0.30982,"U",NA
"2247",2473,"SA",250000,"M",55,"S",200000,1.27096,"Y",1
"2248",2474,"SA",250000,"F",23,"PS",200000,0.64011,"Y",1
"2249",2475,"SA",250000,"F",58,"S",125000,1.1348,"Y",1
"2250",2476,"SA",250000,"M",60,"PS",200000,1.21964,"Y",1
"2251",2477,"SA",250000,"F",68,"S",75000,0.84667,"Y",1
"2252",2478,"SA",250000,"F",35,"PS",200000,0.7711,"Y",1
"2253",2479,"SA",250000,"M",27,"PS",200000,1.29798,"Y",1
"2254",2480,"SA",250000,"F",25,"PS",125000,1.39006,"Y",1
"2255",2481,"SA",250000,"F",62,"S",35000,-0.95218,"U",NA
"2256",2482,"SA",250000,"M",70,"PS",125000,-1.06052,"N",0
"2257",2483,"SA",250000,"M",21,"PS",200000,0.43376,"Y",1
"2258",2484,"SA",250000,"F",35,"PS",125000,1.15286,"Y",1
"2259",2485,"SA",250000,"F",35,"PS",200000,-0.93773,"N",0
"2260",2487,"SA",250000,"F",27,"PS",200000,0.97308,"Y",1
"2261",2488,"SA",250000,"F",40,"PS",200000,0.94765,"N",0
"2262",2490,"SA",250000,"M",44,"PS",200000,0.47231,"Y",1
"2263",2491,"SA",250000,"M",40,"P",15000,1.26093,"Y",1
"2264",2492,"SA",250000,"F",27,"P",7500,1.34623,"U",NA
"2265",2493,"SA",250000,"F",42,"S",35000,0.13769,"U",NA
"2266",2494,"SA",250000,"M",29,"S",35000,1.47615,"Y",1
"2267",2495,"SA",250000,"F",42,"S",15000,-0.15878,"U",NA
"2268",2496,"SA",250000,"M",23,"S",15000,-1.29617,"N",0
"2269",2497,"SA",250000,"F",53,"P",15000,0.47051,"U",NA
"2270",2498,"SA",250000,"F",53,"P",35000,0.13118,"Y",1
"2271",2499,"SA",250000,"F",20,"PS",35000,-0.01053,"U",NA
"2272",2500,"SA",250000,"M",44,"S",35000,1.43793,"Y",1
"2273",2501,"SA",250000,"M",39,"PS",200000,1.33168,"Y",1
"2274",2502,"SA",250000,"M",25,"PS",125000,1.32577,"Y",1
"2275",2503,"SA",250000,"F",64,"S",35000,1.14675,"Y",1
"2276",2504,"SA",250000,"F",30,"PS",200000,-0.23212,"U",NA
"2277",2505,"SA",250000,"F",27,"PS",125000,0.29437,"N",0
"2278",2506,"SA",250000,"M",33,"PS",75000,-1.11336,"N",0
"2279",2507,"SA",250000,"M",59,"PS",35000,-0.98643,"N",0
"2280",2508,"SA",250000,"F",57,"PS",75000,-0.62986,"N",0
"2281",2509,"SA",250000,"F",28,"PS",125000,1.51437,"Y",1
"2282",2510,"SA",250000,"F",38,"PS",125000,0.00744,"U",NA
"2283",2511,"SA",250000,"F",65,"S",75000,-1.2727,"N",0
"2284",2512,"SA",250000,"F",24,"PS",75000,-0.45879,"N",0
"2285",2513,"SA",250000,"M",18,"S",125000,0.9846,"Y",1
"2286",2514,"SA",250000,"M",45,"PS",200000,1.14072,"Y",1
"2287",2515,"SA",250000,"F",59,"S",200000,-0.56959,"N",0
"2288",2516,"SA",250000,"F",36,"S",125000,-1.0404,"N",0
"2289",2517,"SA",250000,"M",26,"PS",75000,-0.41596,"N",0
"2290",2518,"SA",250000,"F",24,"S",75000,-0.84257,"A",NA
"2291",2519,"SA",250000,"F",44,"PS",200000,-1.09949,"N",0
"2292",2520,"SA",250000,"M",36,"PS",200000,1.24045,"Y",1
"2293",2521,"SA",250000,"F",19,"PS",15000,-1.08103,"U",NA
"2294",2523,"SA",250000,"M",36,"PS",35000,-0.59471,"U",NA
"2295",2524,"SA",250000,"F",37,"P",15000,-1.25795,"A",NA
"2296",2525,"SA",250000,"M",65,"PS",35000,-0.72986,"U",NA
"2297",2526,"SA",250000,"M",25,"S",35000,-0.50191,"N",0
"2298",2527,"SA",250000,"M",42,"PS",35000,-1.29617,"N",0
"2299",2528,"SA",250000,"F",48,"S",15000,-0.69361,"U",NA
"2300",2529,"SA",250000,"F",64,"P",35000,0.33848,"U",NA
"2301",2530,"SA",250000,"F",21,"S",7500,-1.29617,"U",NA
"2302",2531,"SA",250000,"M",40,"S",15000,-1.11196,"N",0
"2303",2532,"SA",250000,"F",18,"PS",75000,-0.89384,"N",0
"2304",2533,"SA",250000,"M",18,"S",35000,-0.29008,"A",NA
"2305",2534,"SA",250000,"M",70,"P",35000,0.83966,"U",NA
"2306",2535,"SA",250000,"F",70,"S",7500,0.63256,"Y",1
"2307",2536,"SA",250000,"M",36,"S",35000,1.12501,"Y",1
"2308",2537,"SA",250000,"F",37,"S",35000,1.5877,"Y",1
"2309",2538,"SA",250000,"M",32,"S",125000,0.6372,"Y",1
"2310",2539,"SA",250000,"F",23,"S",35000,-0.72594,"U",NA
"2311",2541,"SA",250000,"F",51,"P",7500,1.50846,"Y",1
"2312",2543,"SA",250000,"F",24,"P",15000,0.47213,"Y",1
"2313",2544,"SA",250000,"M",67,"S",7500,1.54808,"Y",1
"2314",2546,"SA",250000,"F",66,"P",7500,0.59034,"U",NA
"2315",2549,"SA",250000,"F",26,"S",15000,0.089,"U",NA
"2316",2551,"SA",250000,"M",43,"PS",15000,-0.73756,"N",0
"2317",2552,"SA",250000,"F",21,"PS",7500,-1.15231,"N",0
"2318",2553,"SA",250000,"F",54,"P",15000,-1.29617,"N",0
"2319",2554,"SA",250000,"F",57,"P",2500,-1.18463,"N",0
"2320",2556,"SA",250000,"M",33,"S",15000,-1.29617,"N",0
"2321",2557,"SA",250000,"F",49,"P",35000,0.2803,"Y",1
"2322",2559,"SA",250000,"F",49,"P",35000,-1.29617,"N",0
"2323",2560,"SA",250000,"F",18,"S",15000,1.25462,"Y",1
"2324",2562,"SA",250000,"F",44,"P",7500,-1.29617,"N",0
"2325",2563,"SA",250000,"F",23,"S",7500,-1.29617,"N",0
"2326",2564,"SA",250000,"F",37,"S",15000,-0.88301,"U",NA
"2327",2566,"SA",250000,"M",65,"S",35000,-1.25656,"N",0
"2328",2568,"SA",250000,"F",47,"S",75000,0.8666,"Y",1
"2329",2569,"SA",250000,"F",18,"S",75000,0.88085,"Y",1
"2330",2571,"SA",250000,"F",68,"P",15000,-0.94732,"Y",1
"2331",2572,"SA",250000,"F",34,"S",15000,-0.13523,"N",0
"2332",2573,"SA",250000,"M",19,"PS",15000,-0.43799,"U",NA
"2333",2574,"SA",250000,"F",37,"P",35000,-1.06713,"N",0
"2334",2575,"SA",250000,"M",46,"S",15000,-0.03259,"U",NA
"2335",2576,"SA",250000,"F",56,"P",7500,-1.08236,"A",NA
"2336",2577,"SA",250000,"M",43,"P",15000,1.31037,"U",NA
"2337",2578,"SA",250000,"F",24,"PS",35000,-0.27129,"U",NA
"2338",2579,"SA",250000,"M",40,"P",7500,-0.7414,"Y",1
"2339",2581,"SA",250000,"F",45,"S",15000,-0.23627,"U",NA
"2340",2583,"SA",250000,"M",46,"PS",125000,0.35459,"Y",1
"2341",2584,"SA",250000,"F",25,"S",15000,0.46676,"U",NA
"2342",2585,"SA",250000,"M",23,"S",75000,-1.06529,"N",0
"2343",2586,"SA",250000,"F",39,"S",35000,-0.32437,"U",NA
"2344",2587,"SA",250000,"M",70,"S",35000,-0.96744,"N",0
"2345",2588,"SA",250000,"M",21,"PS",15000,-0.57825,"N",0
"2346",2589,"SA",250000,"M",64,"S",35000,-1.29617,"N",0
"2347",2590,"SA",250000,"F",18,"S",7500,0.30916,"N",0
"2348",2591,"SA",250000,"M",60,"S",35000,-0.99525,"N",0
"2349",2592,"SA",250000,"M",21,"S",35000,-0.15297,"N",0
"2350",2593,"SA",250000,"F",29,"PS",15000,1.11064,"Y",1
"2351",2594,"SA",250000,"F",36,"S",35000,0.28844,"Y",1
"2352",2595,"SA",250000,"F",62,"S",15000,1.35,"Y",1
"2353",2596,"SA",250000,"M",40,"PS",15000,-1.1464,"A",NA
"2354",2597,"SA",250000,"F",44,"P",7500,1.20702,"Y",1
"2355",2598,"SA",250000,"F",21,"S",35000,-1.25795,"N",0
"2356",2599,"SA",250000,"M",34,"S",15000,-0.77873,"N",0
"2357",2601,"M",62500,"M",52,"P",35000,1.5877,"Y",1
"2358",2602,"M",62500,"F",33,"P",125000,1.59296,"Y",1
"2359",2603,"M",62500,"F",36,"PS",15000,1.28539,"Y",1
"2360",2604,"M",62500,"F",60,"P",2500,0.14736,"Y",1
"2361",2605,"M",62500,"M",32,"P",7500,0.62706,"A",NA
"2362",2606,"M",62500,"M",34,"S",15000,1.47693,"Y",1
"2363",2607,"M",62500,"F",29,"P",15000,0.96567,"Y",1
"2364",2608,"M",62500,"F",32,"P",2500,-1.16306,"N",0
"2365",2609,"M",62500,"F",46,"P",7500,-1.22114,"Y",1
"2366",2611,"M",62500,"M",39,"S",35000,0.76436,"Y",1
"2367",2613,"M",62500,"F",22,"S",35000,-0.70446,"N",0
"2368",2614,"M",62500,"M",60,"S",15000,-1.29617,"N",0
"2369",2615,"M",62500,"F",38,"P",15000,1.28086,"Y",1
"2370",2616,"M",62500,"M",27,"P",15000,-1.22876,"N",0
"2371",2618,"M",62500,"F",37,"P",15000,0.72189,"U",NA
"2372",2619,"M",62500,"M",25,"S",7500,0.83264,"Y",1
"2373",2623,"M",15000,"F",18,"S",35000,1.28615,"Y",1
"2374",2625,"M",15000,"F",35,"P",7500,0.28762,"U",NA
"2375",2626,"M",15000,"M",18,"S",35000,-0.50889,"Y",1
"2376",2630,"M",15000,"M",65,"P",35000,0.43236,"Y",1
"2377",2631,"M",15000,"M",54,"P",35000,0.73822,"U",NA
"2378",2632,"M",15000,"F",45,"S",15000,1.08531,"U",NA
"2379",2634,"M",15000,"M",26,"S",15000,-1.08862,"N",0
"2380",2635,"M",15000,"F",26,"PS",35000,-1.29617,"N",0
"2381",2636,"M",15000,"F",33,"P",7500,0.12468,"U",NA
"2382",2638,"M",15000,"F",57,"P",2500,-0.15649,"U",NA
"2383",2643,"M",25000,"M",21,"S",15000,0.80466,"U",NA
"2384",2644,"M",25000,"F",40,"S",35000,-0.67588,"N",0
"2385",2645,"M",25000,"F",35,"P",15000,1.41575,"U",NA
"2386",2646,"M",25000,"F",19,"P",7500,-0.5399,"N",0
"2387",2647,"M",25000,"F",26,"S",15000,-0.52483,"U",NA
"2388",2648,"M",25000,"F",68,"P",35000,1.12768,"U",NA
"2389",2649,"M",25000,"M",25,"S",7500,0.08413,"A",NA
"2390",2650,"M",25000,"M",60,"P",35000,-0.98577,"N",0
"2391",2652,"M",25000,"M",32,"P",35000,1.29393,"Y",1
"2392",2653,"M",25000,"F",42,"P",7500,1.43577,"Y",1
"2393",2656,"M",25000,"F",20,"S",15000,1.61371,"U",NA
"2394",2657,"M",25000,"F",55,"P",7500,-0.33917,"Y",1
"2395",2658,"M",25000,"F",47,"P",15000,0.78755,"U",NA
"2396",2661,"M",87500,"F",55,"S",35000,1.44322,"Y",1
"2397",2662,"M",87500,"M",27,"S",75000,1.24288,"N",0
"2398",2663,"M",87500,"F",40,"S",15000,-0.09014,"Y",1
"2399",2664,"M",87500,"M",42,"S",75000,-0.43601,"N",0
"2400",2665,"M",87500,"F",21,"S",35000,0.95741,"Y",1
